client_id,full_name,date_of_birth,gender,nationality_code,height_m,weight_kg,hair_color,eye_color,spoken_languages,match_label,matched_sanction_id
C007640,MUSLIM ALBAKOV,1983-02-24,M,in,1.78,90.0,,BRO,RUS,0,interpol-red-2016-34345
C007641,REVAZ ABDULLAEV,1990-10-08,M,bd,1.75,,,OTHD,SPA,0,interpol-red-2020-24211
C007642,MILANA MENDEZ,1974-09-23,M,ru,,59.0,,BLA,SPA,0,interpol-red-2017-129708
C007643,FOUZI TALJAARD,1973-08-13,M,ru,,0.0,,,GEO,0,interpol-red-2018-90063
C007644,KIRILL KADIEV,1962-12-10,M,in,1.55,88.0,BLA,BLA,POR,0,interpol-red-2019-95903
C007645,MAGOMED DIPU,1978-07-11,M,ng,,0.0,BLA,,KAS,0,interpol-red-2013-63508
C007646,SHOIP CARILLO,1970-03-26,M,sv,1.76,0.0,OTHD,,ARA,0,interpol-red-2021-68175
C007647,BERNY BOTERO,1977-05-04,M,gt,,66.0,,,,0,interpol-red-2017-167505
C007648,BAYRAM MARTINEZ,1962-09-25,M,ru,1.8,0.0,,BLA,KIR,0,interpol-red-2016-78823
C007649,IMRAN TEMURKAEV,1973-08-24,M,ru,1.65,0.0,,BLU,RUS,0,NK-aB5BPHu7LRUHTUmsNqH8Wv
C007650,VAKHA TRAN,1975-08-08,M,ru,1.88,70.0,,BRO,POR,0,interpol-red-2018-77741
C007651,AZIZ MOFFATT,1983-11-24,M,ru,1.7,,BLA,BRO,URD,0,interpol-red-2011-41758
C007652,CARLOS VAGIDOV,1972-03-22,M,ru,1.96,0.0,,BROH,SPA,0,NK-LvhvkDXzuHjjUEqyGC2SZG
C007653,MOOSA ZAHIR,1972-08-27,M,ru,,0.0,,BLA,SPA,0,interpol-red-2019-105798
C007654,NIGIAR SOUZA,1950-03-13,M,ru,,,,BLA,POR,0,NK-BUAHMYRtydafKa4zuTyLLb
C007655,RICARDO HAQ,1980-11-07,M,ru,1.7,95.0,,,LEZ,0,interpol-red-2016-42013
C007656,MUHAMAD KASHIF,1990-03-09,M,pk,1.7075997342259357,70.0,BLA,,PAN,1,interpol-red-2019-2439
C007657,JHONNY MAGOMEDALIEVA,1961-08-23,M,ml,1.78,0.0,BLA,,VIE,0,interpol-red-2017-6173
C007658,MAKHMADLATIF GADZHIEV,1974-11-04,M,sv,1.78,0.0,BLA,,CHE,0,interpol-red-2022-69904
C007659,DANIEL CRUZ,1982-10-13,F,ru,1.8,0.0,BLA,,,0,interpol-red-2016-60269
C007660,SHAMIL ALIMAGOMEDOV,1997-01-14,M,ru,1.66,,,,SPA,0,interpol-red-2016-49585
C007661,RASUL MAGOMADOV,1991-07-17,M,ru,,,,BRO,URD,0,interpol-red-2016-29736
C007662,UMARPASHA BULATOV,1995-03-27,M,sv,1.7,0.0,,,SPA,0,interpol-red-2018-85230
C007663,TIMERLAN ABDULVADUDOV,1991-07-06,M,tz,,,,,ENG,0,interpol-red-2018-60514
C007664,KAKHRAMON SANTOS,1983-06-08,M,ar,,0.0,OTHD,BLA,,0,interpol-red-2018-84650
C007665,SIDDIQ NURALIEVA,1991-12-02,M,ru,,60.0,,,RUS,0,interpol-red-2017-204032
C007666,MANASSE ABDULLAEV,1994-05-11,M,ru,,0.0,OTHD,,SPA,0,interpol-red-2015-6192
C007667,AKHMED BISSOULTANOV,1976-01-31,M,vn,,0.0,,,,0,interpol-red-2019-97520
C007668,EFRAIN ABDULLAEV,1973-11-11,M,fr,,,,BRO,RUS,0,interpol-red-2009-40603
C007669,IVANIA PINEDA,1981-07-28,M,ru,,60.0,,,KAZ,0,interpol-red-2018-21987
C007670,ZELIMKHAN MUSAEV,1983-12-03,F,ru,,0.0,,,LEZ,0,interpol-red-2018-64173
C007671,AZAT RZAEV,1989-04-20,M,in,1.68,0.0,,BLA,RUS,0,interpol-red-2018-58509
C007672,RAKHMATULLO CONDORI,1962-10-10,M,tj,1.73,0.0,,,RUS,0,interpol-red-2017-286119
C007673,DMITRY BUSNA,,M,ru,1.76,0.0,OTHD,BROL,HIN,0,interpol-red-2017-126585
C007674,UMAR LOO,1972-05-20,M,ru,1.68,0.0,,OTHD,SPA,0,interpol-red-2019-34337
C007675,REGINA ARISTONDO,1966-07-01,M,ru,1.7,0.0,,,RUS,0,interpol-red-2019-130880
C007676,VUK AYALA,1995-11-12,F,ba,1.6,65.0,,BRO,LEZ,0,interpol-red-2010-55084
C007677,JOUMA SATTAROV,1986-02-10,M,ar,,80.0,BLA,BROH,CHE,0,interpol-red-2017-271896
C007678,JAIME REVOLLO,1963-07-16,M,sv,1.75,66.0,BLA,,RUS,0,interpol-red-2019-52331
C007679,ADAM MAGOMEDOV,1981-02-01,M,ua,,63.0,,,RUS,0,interpol-red-2014-67974
C007680,ABDULKHAMIT GOLOEV,1983-12-10,M,ru,,,BLA,BRO,ENG,0,interpol-red-2024-59240
C007681,DMITRY GUIÑEZ,1987-05-02,M,ru,,65.0,OTHD,,ENG,0,interpol-red-2017-13363
C007682,JMES ANTHONY HATSIS,1962-06-07,M,us,1.8253058998766711,109.0,BRO,BLU,ENG,1,interpol-red-2012-311500
C007683,AJITH SHOROV,1985-05-19,M,jm,,,,OTHD,RUS,0,interpol-red-2019-21264
C007684,LUIS BERNIK,1995-04-20,M,ru,,,BLA,,SPA,0,interpol-red-2021-55104
C007685,RAGINA RODRIGUEZ,1979-01-04,M,gr,,,BLA,BRO,ENG,0,interpol-red-2022-72899
C007686,JOSE KHANALIEV,1994-08-07,M,pk,1.8,,BLA,,URD,0,interpol-red-2022-7585
C007687,RASUL ORTELLADO,1966-07-06,F,in,,,,OTHL,SPA,0,interpol-red-2018-51978
C007688,BOGDAN BISIKHATOVA,1960-04-20,M,sv,,0.0,,,,0,interpol-red-2011-23500
C007689,ELMIRA IMIKHANOVA,1996-06-24,F,ru,,0.0,,,LEZ,1,interpol-red-2018-64721
C007690,MASHORN TRINH,1977-07-08,M,ru,1.83,0.0,,BLA,,0,interpol-red-2019-112124
C007691,IMRAN HUAYAMARES,1981-04-26,M,gt,1.58,100.0,BLA,,BUL,0,interpol-red-2016-36913
C007692,RONNEN AMAYA,1991-11-24,M,ba,,0.0,BLA,BLA,BUL,0,interpol-red-2021-26273
C007693,GASANKHAN BARAKHOEV,1976-09-16,M,ge,1.89,0.0,BLA,GRE,KUM,0,interpol-red-2017-205189
C007694,MANH IQBAL,1973-07-31,M,sv,1.65,65.0,,BLA,LEZ,0,interpol-red-2017-292888
C007695,NASSER CID,1986-05-30,M,pk,,,,BROD,SPA,0,interpol-red-2017-3801
C007696,ARTURO BUGDAEVA,1982-10-04,M,in,1.73,0.0,OTHD,,LEZ,0,interpol-red-2017-198838
C007697,HERNAN SÁNCHEZ,1985-08-06,M,ru,1.68,0.0,OTHD,BLA,SPA,0,interpol-red-2006-42837
C007698,MUKHTAR ISRAILOV,1959-11-25,M,ge,1.75,70.0,BLA,,RUS,0,interpol-red-2012-298592
C007699,AURELIO TCHERNYCHOV,1979-11-30,M,ca,,,,BLA,RUS,0,interpol-red-2014-70800
C007700,YUNNUS ALIEV,1992-02-22,M,ru,,0.0,OTHD,,RUS,1,interpol-red-2015-86222
C007701,MURAD BALAEVA,1976-03-21,M,ru,1.7,0.0,,,RUS,0,NK-FMahhWCHmmK3Kq365WzyD9
C007702,DZHAMBULAT ISKENDEROV,1990-02-04,M,ru,,,,OTHD,SPA,0,interpol-red-2022-10583
C007703,FABRICE AZIMOVA,1968-08-21,M,ru,,0.0,BLA,BRO,SPA,0,interpol-red-2016-34930
C007704,ROMZAN MUTSOLGOV,1989-07-11,M,sv,1.68,0.0,,BLA,SPA,0,interpol-red-2017-204516
C007705,MAKHRAN DIDIGOVA,1989-07-22,M,py,1.65,65.0,BRO,BLA,,0,interpol-red-2014-41216
C007706,SULTAN ALYAKIN,1989-04-27,M,ru,,0.0,BLA,BROH,,0,interpol-red-2020-71305
C007707,ARTUR ROJAS,1986-10-09,M,ru,,0.0,BLA,BROL,RUS,0,NK-UVcGbBo3z6fBfBTmm7gzpd
C007708,VADIM AGUIRRE,1968-01-23,F,ru,,0.0,BRO,,POL,0,interpol-red-2017-196625
C007709,DZHANNET ALFARO,1983-07-01,M,sz,1.68,,,,URD,0,interpol-red-2019-118356
C007710,OLEG CAPILI,1986-06-12,M,fr,,,BLA,BROH,ENG,0,interpol-red-2013-36196
C007711,UHAMMAD AKRAM,1982-10-09,M,pk,,,BLA,,PAN,1,interpol-red-2019-28821
C007712,WASEEM GOROEVA,1968-07-12,M,in,1.65,80.0,,,RUS,0,interpol-red-2017-13387
C007713,PHIN DAMAI,1984-02-20,M,ru,,0.0,BLA,,ARA,0,interpol-red-2009-29530
C007714,ADAM GARCIA,1990-09-28,M,sv,,0.0,,BROH,CHE,0,interpol-red-2016-76154
C007715,GEREYKHAN MENACHO,1991-11-30,M,ru,,,,,TAM,0,interpol-red-2021-8719
C007716,ASIIAT TAKAEV,1997-10-13,F,sv,1.8,0.0,BLA,GRY,RUS,0,interpol-red-2019-100239
C007717,SERGIO SALAZAR,1987-10-16,M,ru,1.7,,,,PUS,0,interpol-red-2018-71645
C007718,WAIL WAD,1972-05-04,M,pl,,0.0,,,POL,1,NK-SgssBJ5dCSN3EEfiTkZg9B
C007719,JOSE RAUF,1985-05-01,M,in,1.75,,BLA,,,0,NK-Ko2aKjaMiATAE3TEnjyGDa
C007720,ZARINA NIKOLOV,1987-10-18,M,kg,1.73,0.0,BLA,,ENG,0,interpol-red-2017-7905
C007721,SILVIA DIAZ,1992-09-01,M,ru,,0.0,BLA,,ARA,0,interpol-red-2013-17211
C007722,MARIANNA MUKHAMBETOVA,1998-09-30,F,ru,,,BLA,,,0,interpol-red-2013-66021
C007723,MUHAMMMAD UNGURYAN,1963-03-15,M,bd,1.65,0.0,,BLA,ENG,0,interpol-red-2016-22148
C007724,OTHMAN LOPEZ,1989-06-29,M,bg,,140.0,,,RUS,0,interpol-red-2017-235268
C007725,TAMBA DELGADO,1993-09-12,F,ru,,0.0,OTHD,BLA,ENG,0,interpol-red-2022-43256
C007726,KASHIF KHALIL,1988-12-05,M,ru,1.57,0.0,OTHD,,SPA,0,interpol-red-2019-55331
C007727,RICARDO BUSNA,1989-07-01,M,kg,,0.0,,BRO,PAN,0,NK-gsLGx8P2oXr7UgN9xCaUST
C007728,ALIULLA APARICIO,1989-06-18,M,md,,75.0,BLA,,CHE,0,interpol-red-2019-131394
C007729,SANTOS ABDURAKHMANOV,1993-07-01,M,sv,1.6,,BLA,BROH,ARA,0,interpol-red-2019-42317
C007730,SEID-SELIMA IZMAYLOVA,1989-09-08,M,ru,1.65,0.0,OTHD,,HIN,0,interpol-red-2020-76080
C007731,JULIAN OMAROVA,,M,ru,,0.0,,BROH,ENG,0,NK-KEreuGgVVYmCo6KgphVxXY
C007732,HENRY DOKAEV,1983-10-02,M,ru,,75.0,,,URD,0,interpol-red-2019-129453
C007733,BISMARCK AKASYEV,1993-05-20,F,sv,,0.0,BLA,,TUR,0,interpol-red-2010-42584
C007734,GAZHAR KASUMOV,1978-02-16,M,ru,,,,,RUS,0,interpol-red-2018-52072
C007735,NIURDZHAN VISITAEV,1981-07-31,M,ru,1.7,82.0,,GRY,RUS,0,interpol-red-2023-51545
C007736,EMINA CERNA,1987-11-18,M,us,1.73,0.0,,BRO,,0,interpol-red-2019-116459
C007737,EDGARDO PARRILLA,1982-12-24,M,be,1.8,0.0,,,RUS,0,interpol-red-2019-105778
C007738,RAISAT BALAEV,1979-06-18,M,ru,,0.0,,BRO,RUS,0,interpol-red-2018-56345
C007739,RIYAZ OSMANOV,1959-11-25,M,in,,0.0,,BLA,ENG,0,interpol-red-2016-64172
C007740,RAJESH RAMAZANOVA,1954-12-25,M,ua,,66.0,BLA,BRO,RUS,0,interpol-red-2016-74441
C007741,VAKHIT SUENDUKOV,1980-09-28,F,az,,,GRY,,CHE,0,interpol-red-2015-54133
C007742,FERNANDO CABALLERO,1962-01-26,F,in,1.75,109.0,,,,0,interpol-red-2021-31974
C007743,LEVI PIPA,1993-07-11,M,in,1.8,,,BROH,RUS,0,interpol-red-2017-9638
C007744,RADOS ALIBEKOV,1989-02-20,F,us,,0.0,,BLA,ARA,0,interpol-red-2022-23166
C007745,JIMMY MIRZAEV,1966-06-23,M,,,0.0,,,SPA,0,interpol-red-2017-166549
C007746,ZERLISHAN LIN,1994-01-28,F,sv,1.62,0.0,,,ENG,0,interpol-red-2013-43963
C007747,YAKHEZHAN BEYBALAEV,1995-10-21,M,ru,,50.0,,BROD,RUS,0,NK-WpVh2FcVieEyauFPpdpTZY
C007748,JIMENA ISMAILOV,1987-09-05,M,kg,,0.0,,BLU,FAO,0,NK-HN9WrbMqjy2K9AdLsbR2HV
C007749,VALERIY GOTTIPARTHI,1969-11-23,M,cf,1.88,0.0,BLA,BROH,KUM,0,Q96971766
C007750,JIMMY TEIXEIRA,1983-03-14,M,ru,,,,GRE,RUS,0,interpol-red-2012-331552
C007751,ANDREI IQBAL,1986-09-26,F,ru,1.73,,,GRE,RUS,0,interpol-red-2022-8407
C007752,MAGADY ESKIEV,1980-02-01,F,ru,,88.5,,BRO,UZB,0,Q115748009
C007753,VASYL ABEKEROV,1994-10-13,F,ml,,0.0,,,,0,interpol-red-2018-47594
C007754,PERCI IGNATOVA,1972-01-17,M,py,1.7,0.0,BLA,OTHD,RUS,0,interpol-red-2003-16365
C007755,JOSE LEE,1987-02-01,M,ru,,0.0,,,,0,interpol-red-2017-132719
C007756,LESTER VAKHOBOV,1986-04-30,F,az,,0.0,,,ENG,0,interpol-red-2023-40891
C007757,HUSEIN PATHAN,1989-04-29,M,bg,1.68,75.0,,BROH,,0,interpol-red-2022-62045
C007758,RENAT ALBAGACHIEV,1983-11-01,M,ru,1.73,0.0,,,RUS,0,interpol-red-2019-29743
C007759,GURTEJ JELE,1982-01-27,M,in,,,,BROH,RUS,0,Q7136848
C007760,JORGE VILLATORO,1980-06-16,M,tj,1.75,0.0,OTHD,,SPA,0,interpol-red-2022-28683
C007761,ALIKRAM NGUYEN,1969-12-09,M,il,1.65,80.0,,,SPA,0,interpol-red-2012-319012
C007762,GADZHIMURAD RIVAS,1987-12-08,F,in,1.87,0.0,BLA,,ENG,0,interpol-red-2016-34928
C007763,DILYAFRUZ DOBRIEV,1999-08-16,M,kg,1.7,0.0,BLA,,LEZ,0,interpol-red-2015-67302
C007764,SAMY OZDOEV,1997-08-13,M,bz,,0.0,,BLA,AZE,0,interpol-red-2018-7143
C007765,MAKSHARIP AGAPITOVS,1978-01-21,M,cl,,0.0,GRY,BRO,,0,interpol-red-2017-132677
C007766,AKHMED NATSUK,1981-05-20,M,ru,,0.0,,BROH,ENG,0,interpol-red-2019-13345
C007767,MAGOMED CHADULI,1983-09-14,M,az,,,OTHD,,CHE,0,interpol-red-2018-40927
C007768,OBRAD RAMAZANOV,1990-02-12,M,uz,1.65,61.0,,,ENG,0,interpol-red-2019-63694
C007769,JUAN RAMAZANOV,1989-04-13,M,cn,,0.0,OTHD,BLA,CHE,0,interpol-red-2016-77650
C007770,GERMAN SUMI,1961-03-24,M,ru,1.77,0.0,BLA,BLA,RUS,0,interpol-red-2017-195794
C007771,ZARIYAT MILANOVIC,1968-01-01,M,ru,1.83,62.0,OTHD,,RUS,0,interpol-red-2024-44200
C007772,NELSON DYMOV,1988-05-15,M,ru,1.67,56.0,,,RUS,0,interpol-red-2020-68560
C007773,JORGE ABBAS,1993-01-07,M,tw,1.71,,,,,0,interpol-red-2016-63888
C007774,NURALI DARDON,1979-05-07,M,ru,1.69,0.0,BRO,,SPA,0,interpol-red-2020-80910
C007775,GASANKHAN CRUZ,1978-01-01,M,kz,1.75,0.0,,BLA,,0,interpol-red-2016-70019
C007776,JORGE BABU,1981-04-03,F,sv,,0.0,BLA,BLA,RUS,0,interpol-red-2017-197709
C007777,JOSE BISWAS,1959-08-25,M,sv,1.58,,BLA,,,0,interpol-red-2019-29443
C007778,IBEI MADAEV,1998-03-08,M,ru,1.77,73.0,,,RUS,0,interpol-red-2016-12824
C007779,OSMAN TSERENDORJ,1972-07-03,F,us,1.76,0.0,OTHD,BRO,POR,0,interpol-red-2016-57623
C007780,ANDREY NAKASHIDZE,1980-10-13,M,ru,1.72,0.0,,BROH,SPA,0,interpol-red-2010-6691
C007781,OUSSEN COURTEAUX,1994-03-05,M,af,,75.0,BLA,,RUS,0,interpol-red-2006-39118
C007782,AIDAMIR AMILGUSEINOVA,1987-11-05,M,ru,1.82,0.0,BRO,OTHD,SPA,0,interpol-red-2015-41982
C007783,YUSUP ABDULMUTALIBOVA,1966-10-21,M,hn,1.68,,,OTHD,ENG,0,NK-LtJtjyxTVTvamRiL7Y7dSN
C007784,QUANHUI GULUZADE,1998-03-19,F,jm,,0.0,BLA,BRO,SPA,0,interpol-red-2007-53426
C007785,ISLAM AGAEV,1974-09-24,M,ru,1.65,82.0,BLA,,AZE,0,interpol-red-2017-132779
C007786,VISAMBEK TORRES,1963-02-17,M,ph,1.7,90.0,HAID,,ENG,0,Q3362882
C007787,ELENA DRABIK,1988-07-18,M,ru,,70.0,,,RUS,0,interpol-red-2020-78179
C007788,DAVIT UMAROV,1994-11-04,M,tj,,0.0,OTHD,,ENG,0,interpol-red-2018-64298
C007789,MELVIN GUZMÁN,1994-11-30,M,pk,1.68,92.0,,,KIR,0,interpol-red-2014-76410
C007790,ABDURAGIM MALIK,1983-10-21,F,ru,,67.0,BLA,BLA,SPA,0,NK-8cU6Uw8FAmNV5cEnaK6EA5
C007791,VALIKYZ EDILGIRIEVA,1991-11-12,F,ru,,70.0,,BLA,SPA,0,interpol-red-2020-63916
C007792,SEDA MRKIC,2001-12-08,M,uy,,0.0,,BLA,CHE,0,interpol-red-2016-69249
C007793,ANNA ARIAS,1965-10-03,M,ru,1.67,,,BRO,ENG,0,NK-EnzYibjkHXN3hkSeDq7PBQ
C007794,STANISLAV GERGOKOV,1991-06-02,M,tj,,90.0,,,AZE,0,interpol-red-2012-6577
C007795,AKHAM-PASHA RIVERA,1990-08-03,M,ba,1.75,0.0,BLA,BLA,RUS,0,interpol-red-2020-39227
C007796,IVAN BHAT,1977-05-17,M,sv,,0.0,,,KUM,0,interpol-red-2015-31318
C007797,DOWLIN SILVA,1990-10-13,M,ru,1.5,0.0,BLA,,LEZ,0,interpol-red-1995-23758
C007798,ISLAM HAQ,1989-07-19,M,az,1.6,0.0,BRO,BLA,RUS,0,interpol-red-2018-97327
C007799,RAKESH AGAEV,1954-03-09,M,ru,,0.0,GRYG,,POR,0,interpol-red-2021-40287
C007800,GULNAR AALIEVA,1981-02-15,F,ru,,0.0,,,RUS,1,interpol-red-2020-58053
C007801,ANATOLY VRABEC,1983-09-12,M,ar,1.73,0.0,,,RUS,0,interpol-red-2020-36154
C007802,SERGEI TURCIOS,1972-05-02,M,in,,,,BROH,RUS,0,interpol-red-2020-4442
C007803,ARSEN FAJARDO,1986-10-22,M,ar,1.55,0.0,,BLA,RUS,0,interpol-red-2017-6941
C007804,MAGOMED MAGGOMADOV,1979-02-02,M,ru,1.7312201380576542,0.0,BLA,,CHE,1,interpol-red-2016-40084
C007805,BETTHI MARTINEZ,1989-10-24,M,gt,1.77,,OTHD,,RUS,0,interpol-red-2022-1740
C007806,ANVAR MUSAEV,1994-02-05,F,bd,,0.0,OTHD,BLA,PAN,0,interpol-red-2006-27586
C007807,SHAHID ASLAMBEKOV,1996-05-14,M,de,1.73,0.0,BLA,,RUS,0,interpol-red-2021-39765
C007808,ANDERSON KHAKIMOV,1972-09-22,M,us,1.8,0.0,BRO,BLA,SPA,0,interpol-red-2019-16772
C007809,ZARINA SAGANDABEKOVA,1972-04-08,M,cf,,0.0,OTHD,BROH,ARA,0,interpol-red-2016-61901
C007810,VICTORIA HASSAN,1989-11-29,M,az,1.8,,RED,,CHE,0,NK-isYsGLfnab3Epf8UxqxkGN
C007811,ZULIKHAN AKHMEDOVA,1977-04-20,M,ru,,0.0,,,RUS,0,interpol-red-2019-30668
C007812,MAGOMEDKHAN NURIDINOV,1983-01-01,M,sg,,76.5,,BROH,SPA,0,interpol-red-2017-135465
C007813,RUHANGIZ MURTAZALIEVA,1979-07-23,M,so,,0.0,,,RUS,0,NK-FrR9NmethQgkj7zCPTLj2B
C007814,ABDUSHAKHID GOJKOVIC,1983-03-17,F,ru,,0.0,GRY,,,0,interpol-red-2018-32472
C007815,GADZHIMURAD SALMANOV,1991-10-15,M,az,,,BRO,BLU,SPA,0,interpol-red-2016-68964
C007816,DONIZETE HANIF,1987-09-05,M,in,,65.0,BLA,,SPA,0,interpol-red-2022-15505
C007817,SANTIAGO ADZHIEV,1985-10-11,F,ru,1.73,,,,ENG,0,interpol-red-2015-7166
C007818,TAIMASKHAN KHALILOV,,M,ru,,0.0,,BROH,SPA,0,interpol-red-2021-29648
C007819,JOSE ANIBAL FRAANCO AGUILAR,1987-05-24,M,sv,1.711545144946403,70.0,BLA,BLA,SPA,1,interpol-red-2016-73991
C007820,DAWENS DGHOUGHI,1985-08-20,M,in,1.74,0.0,BLA,BLA,SPA,0,interpol-red-2011-68469
C007821,ALIL ANDERSON,,M,ru,,85.0,,,CHI,0,interpol-red-2016-38018
C007822,SAYED MENDEZ,1978-02-02,M,ru,1.69,,,,RUS,0,interpol-red-2015-42971
C007823,DIEP RAMAZANOVA,1992-06-03,M,sv,1.65,0.0,BLA,BROH,AZE,0,interpol-red-2016-79245
C007824,GENARO GAZIEV,1988-11-16,F,gb,,0.0,,BLU,RUS,0,interpol-red-2018-50919
C007825,FELIX MEHMEDOV,1989-06-13,M,ru,1.7,0.0,BLA,OTHD,RUS,0,interpol-red-2016-19999
C007826,AYDAN MUBIN,1981-09-24,M,ru,1.7,60.0,OTHD,,SPA,0,interpol-red-2011-38243
C007827,ABDULLA MUHAMMED,1997-08-01,M,jo,1.7,0.0,BLA,OTHD,LEZ,0,interpol-red-2019-59081
C007828,ABDUSALAM KHUSEYNOV,1966-05-16,M,sv,1.6,,,,ENG,0,interpol-red-2011-45446
C007829,DUMSANI TEMERSULTANOVA,1955-03-28,F,sv,,62.0,BLA,,HUN,0,interpol-red-2025-86993
C007830,MAXIMINO HERENDA,1984-07-07,M,py,1.6,,BLA,,THA,0,interpol-red-2014-63331
C007831,ANA BIIARSLANOV,1959-12-05,M,ru,,0.0,,,,0,interpol-red-2017-6019
C007832,ALIMURAD ALIEV,1969-12-09,F,tj,,0.0,,,SPA,0,interpol-red-2016-74882
C007833,MLADEN MAGOMEDOV,1994-04-05,M,in,,80.0,,,ARM,0,interpol-red-2007-44158
C007834,CLAUDIO DOMINGUEZ,1991-07-17,M,ru,,64.0,BLA,BROH,GUJ,0,interpol-red-2016-40046
C007835,ANGELICA GAMZATOV,1977-10-18,M,pk,,0.0,,,,0,interpol-red-2017-174234
C007836,SERHII BARAKAEV,1966-01-16,M,cn,1.65,,BLA,BROH,RUS,0,interpol-red-2016-74882
C007837,MAGOMED SHEKH,1973-08-06,M,ar,,0.0,BLA,,SPA,0,interpol-red-2023-6867
C007838,JOSÉ REISCH,,M,br,1.69,64.0,OTHD,,GEO,0,interpol-red-2020-6112
C007839,BAKHTIYOR BABU,1969-04-04,M,sv,,0.0,BLA,,PAN,0,interpol-red-2016-57623
C007840,MAHMOOD BARKINKHOEV,1990-02-22,F,pk,1.78,,,,SSW,0,interpol-red-2020-39669
C007841,GURJIT KHATUEV,1993-11-01,M,ru,1.7,,,,RUS,0,interpol-red-2020-28029
C007842,ALEXANDER CHATTHA,1987-10-31,M,sv,,78.0,BLA,,KUM,0,interpol-red-2020-16813
C007843,RAGIM ALIEVA,1991-10-23,M,ru,1.72,0.0,,,RUS,0,interpol-red-2019-29087
C007844,OSCAR KHALIFA,1984-07-26,M,ru,,0.0,,BLU,UKR,0,Q125490592
C007845,IGOR ORELLANA,1947-01-18,M,sv,1.75,0.0,BRO,OTHD,RUS,0,interpol-red-2019-27594
C007846,ZULAIKHAT FLORES,1973-09-30,M,ru,,0.0,,,SPA,0,interpol-red-2020-20417
C007847,HECTOR GADZHIAGAEV,1990-01-25,M,in,,0.0,,,RUS,0,interpol-red-2016-77660
C007848,KKAHRAMON MASHARIPOV,1985-05-13,M,kg,1.6883231948337576,70.0,OTHD,OTHD,RUS,1,interpol-red-2019-116459
C007849,NOE RAMIREZ,1966-03-30,M,sg,1.75,0.0,,BLA,SPA,0,interpol-red-2016-69122
C007850,NICANOR KHAGAEV,1982-02-12,M,ru,1.73,75.0,,,POR,0,interpol-red-2022-7891
C007851,MARÍA AGUILAR,1988-05-25,F,ru,,,OTHD,,CHI,0,interpol-red-2022-54328
C007852,UMAR GARUNOVA,1958-11-02,F,jm,1.72,81.0,,,ENG,0,interpol-red-2016-67695
C007853,PEERAPHAT WORASI,1980-02-27,M,th,1.7037115988837985,0.0,BLA,BRO,THA,1,interpol-red-2022-58130
C007854,IHAAB AMIRBEKOV,1993-09-13,M,sv,1.75,0.0,OTHD,,RUS,0,interpol-red-2021-8332
C007855,HARMEET BAISAROV,1982-09-11,M,kg,,72.5,,,RUS,0,interpol-red-2014-24342
C007856,AMIR ALIEVA,1997-01-02,M,vn,1.69,80.0,BLA,BRO,HIN,0,interpol-red-2015-34489
C007857,CLAUDIO KHATUEV,1997-03-12,M,nl,,59.0,,,PAN,0,NK-K5orEvqoyBB8z2g2PwBe5k
C007858,ABDDERRAHMANE BOUCHACHI,1997-05-22,M,fr,,,,,FRE,1,interpol-red-2023-47049
C007859,ASLANBEK CRUZ,1991-01-15,F,bo,,,,BROH,LEZ,0,interpol-red-2020-23879
C007860,MURAD MORENO,1994-05-16,M,ru,,0.0,,,RUS,0,interpol-red-2016-64388
C007861,ALMAGOMED SALIMOV,1984-04-09,M,ru,1.8,0.0,OTHD,BROH,,0,interpol-red-2017-126585
C007862,NIKOLAI BAROTOV,1984-07-27,M,ar,,90.0,,BROH,ENG,0,interpol-red-2019-128660
C007863,KAVALJITSINH NASUROV,1970-11-06,M,cn,,,,,RUS,0,interpol-red-2014-34761
C007864,ELVIS LEWTHWAITE,1977-04-20,M,sv,1.7,0.0,,,RUS,0,interpol-red-2018-41119
C007865,SOMPOL ALISULTANOVA,1993-07-11,F,py,1.75,80.0,,,PAN,0,interpol-red-2012-335975
C007866,ABDRAKHMAN ZHANGURAZOV,1986-03-31,M,ru,1.6,75.0,BLA,BLA,RUS,0,NK-aB5BPHu7LRUHTUmsNqH8Wv
C007867,ABDUL GASANTAEVA,1946-02-02,M,ar,1.68,,,,SPA,0,interpol-red-2021-46859
C007868,ADAM MOYA,1985-07-08,M,uz,,0.0,,BROD,RUS,0,interpol-red-2015-64184
C007869,KHARON CHALYI,1993-09-18,M,ru,1.63,,,,SPA,0,interpol-red-2018-103527
C007870,SASA ACOSTA,1965-11-01,M,kg,1.65,,,,ENG,0,interpol-red-2012-307783
C007871,RUFAT BARAKAEV,1962-05-19,M,bo,1.75,,OTHD,BRO,,0,interpol-red-2001-14644
C007872,ANATOLY GULUZADE,1970-01-01,M,sv,1.75,0.0,,GRY,,0,interpol-red-2023-76075
C007873,KHAIDYAR BENAVIDES,1991-08-24,M,,,0.0,BLA,,LEZ,0,interpol-red-2016-45181
C007874,YOURI HUSSAIN,1970-06-17,F,ru,,,,BLU,RUS,0,interpol-red-2017-279302
C007875,SHERIP SHANKARAN,1977-10-10,F,lk,1.72,92.5,BLA,,RUS,0,NK-HSgesdDz3us4V6yBGYUw6h
C007876,IMRAN GURBANOV,1969-09-18,M,fr,,,,,RUS,0,interpol-red-2017-64501
C007877,ISAK DOBRIEV,,M,np,1.8,52.0,OTHD,BLA,SPA,0,interpol-red-2016-74272
C007878,MUSTAFA LUTSA,1947-08-18,M,hr,1.7,0.0,BLA,,RUS,0,interpol-red-2018-103527
